id	corpus	sentence	token	complexity
371QPA24C2OEO4U9NG6RTO5IW30T1O	europarl	We have problems with the SIS and particularly the planned SIS II, which will create enormous databases with too few guarantees to protect the privacy of citizens.	guarantees	0.25
3L7SUC0TTUUA4KJ7I01FT5RGX0X0MK	europarl	Mr President, the report on which we have just voted is a serious blow to the citizens of the European Union, whom the Group of the European People's Party (Christian Democrats) and the Group of the Alliance of Liberals and Democrats for Europe would like to foot the bill for this neoliberal crisis.	People	0.25
3TKSOBLOHLGF5GIKPR8VZ6C5C5QBBS	europarl	The amendments put forward in the Committee on Foreign Affairs and by Mrs Gomes on behalf of the Socialist Group in the European Parliament, as well as those tabled by the Group of the European People's Party (Christian Democrats) and European Democrats in plenary, have helped to ensure that the proposal on the table today is not an alternative one, that is, a negative proposal calling for the policy pursued hitherto to be replaced overnight.	People	0.25
3SNR5F7R92TNZR8A5S22M1M3ASNIE8	europarl	Mr President, avian influenza has affected poultry populations in nine countries in Asia so far, namely Cambodia, the People's Republic of China, including the special administrative region of Hong Kong, Indonesia, Japan, Laos, Pakistan, South Korea, Thailand and Vietnam.	People	0.25
3BAWBGQGYLZ7CID0HRNFVGKGW8V7VQ	europarl	Then I pick up a report like this and I discover that EUR 1.6 billion of European taxpayers' money has been spent on this edifice that is the European Parliament, then I discover that EUR 9.3 million has been lavished upon the political parties in the European Parliament, and then I look and see a reaffirmation of a commitment to a 30% reduction in carbon emissions by 2020, but not a single mention of the most outrageous emission of all - that which flows from the unnecessary travel to this place, 12 times a year.	carbon	0.25
3U18MJKL1UM0GUZN6H9Z1LIHBGKNCI	europarl	Madam President, ladies and gentlemen, the Commission welcomes the opportunity, a few days after International Women's Day on 8 March, to make a declaration before the European Parliament on childcare facilities for pre-school age children.	childcare	0.25
39RRBHZ0AU1QWSJ60MFYM0DF60RVZN	europarl	It has become apparent that the individual efforts of various countries to settle the integration of the Roma into society have not produced a satisfactory result.	integration	0.25
3L55D8AUFAXUST31DJIAI1GOF0OYCJ	europarl	On this anniversary, let us take the opportunity to reflect seriously on what to do to stop these detrimental tendencies, and to return to proper, dynamic integration in the future.	integration	0.3035714285714286
3PA41K45VN4U7YG4VFEGPOVYAKU7P5	europarl	I believe that the European Parliament should speak in favour of placing education at the very core of the European policy concerning the Roma, because the experience of recent years has proven education to be the surest way towards integration and towards the successful overcoming of obstacles both by the Roma and by their neighbours.	integration	0.4
3S1L4CQSFX50ZNP8OFUVNLJK9MDFA1	europarl	European electricity network breakdown (debate)	breakdown	0.25
3S1WOPCJFGTJU2SGNAN2Y213N7CJEL	europarl	These five main indicators are relevant and applicable, even if there will, over time, be a need to further develop and improve them and maybe also to include some new categories.	indicators	0.25
3CMV9YRYP31X08284WA6BXRNW4DLJA	europarl	Our committee wants a more effective and democratic World Trade Organisation equipped, in terms of its institutional operation, to perform the important task of regulating international trade.	operation	0.25
30Y6N4AHYPWV0KXTZKLRUB59XC5DRE	europarl	I wish, in this respect, to thank the Commission for its technical support, and I also wish to thank all of the shadow rapporteurs for their receptiveness and their willingness to engage in dialogue, which has enabled us gradually to arrive at the same positions and to reach agreement on major points of this issue.	dialogue	0.25
3VQTAXTYN3LU1FRQPIPQ4W4T1QWUBR	europarl	I would like to stress that our dialogue is now fully political and over the years it has dealt with many issues ranging from regional and international security to the day-to-day concerns of the citizens, in parallel with the increasingly active role played on the international stage by both the European Parliament and South Korea.	dialogue	0.2833333333333333
3QD8LUVX4XYKT34CTD90LH35LDAX56	europarl	In Sri Lanka itself, freedom of the press no longer exists.	Sri	0.25
3GITHABACYLNIC7L9OKTP89VZPA2NR	europarl	Situation in Sri Lanka	Sri	0.4117647058823529
324N5FAHSXBV7XKK0LCOZLP22REVK1	europarl	This Dutch is not correct, but the fact is I have still not received a reply from the Bureau as to whether it is actually true that the Bureau is now going to record Members of Parliament entering and leaving Parliament on camera.	camera	0.25
3S829FDFT21FXGJ58JRJJTRXYTQDXA	europarl	The oral amendment relates to this execution and states that one of the inmates on death row is actually a European citizen, who was kidnapped from Syria.	execution	0.25
3THR0FZ95PTB1JT5K92BJT89V1OLO0	europarl	Closure of sitting	Closure	0.25
37OPIVELUU3KDJGEJ5IVQ6VXP1SHA3	europarl	Honourable Members, it was against this background that the Environment Council and the European Council put the finishing touches to the European Union position for the conference in Cancún.	Environment	0.25
3IKMEYR0LWVMA6MICBSDXGSR5U4K23	europarl	The next item is the report by Mrs Klaß, on behalf of the Committee on the Environment, Public Health and Food Safety, on the proposal for a regulation of the European Parliament and of the Council concerning the placing on the market and use of biocidal products - C7-0036/2009 -.	Environment	0.3194444444444444
336OE47KI2KM2XE1PZVRNWJXPYNVWX	europarl	The draft guarantees an adequate field of vision through the windscreen and other windows on the motor vehicle, which, from the point of view of general safety, is to be endorsed without exception.	windscreen	0.25
3KL228NDMVMCP0UPBQD2ZKMSFCQKG1	europarl	However, in a country with which our neighbourly relations are continuing to grow, and with which we are strengthening our relationship, the use of torture as a form of treatment in prisons, especially when it is fuelled by political motivation, is something that demands our total rejection and full condemnation	rejection	0.25
3QGTX7BCHP29YY4RUVXLI2JGTD95ZC	europarl	I would like to thank both the Chairman and the shadow rapporteurs for their sterling work.	Chairman	0.25
3OYHVNTV5TY0HDBNZ9QA4TVU6ZYOKB	europarl	I request this House's Committee on Constitutional Affairs to clarify the situation and set down a ruling in the Rules of Procedure as to how we should proceed in future cases of this sort.	sort	0.25
3421H3BM9AH2Z61ZFZ7G6O0SWBD9JK	europarl	The 'Say NO to Violence against Women' campaign (written declaration): see Minutes	declaration	0.25
3I7KR83SNADXAQ7HXK7S7305B0D9KJ	europarl	This declaration is 357 words long, whereas the Rules of Procedure stipulate, and I quote: 'Members who have not spoken in a debate may, at most once per part-session, hand in a written statement of not more than 200 words that shall be appended to the verbatim report of the debate'.	declaration	0.25
32K26U12DNONTREA84Q1V8UCIJYDVP	europarl	I have to read this declaration and I quote: 'The Commission took note of the following amendment adopted in the Committee on Legal Affairs: "Where a continuing activity proves after a lapse of time to give rise to environmental damage which may in turn give rise to criminal liability under this Directive, the question whether or not the perpetrator of the damage acted intentionally or negligently should be determined by reference to the time when the perpetrator became aware, or should have been aware, of the facts constituting the offence and not to the time when the perpetrator commenced its activity.	declaration	0.38095238095238093
3EHIMLB7F7Z6UVNZM7YHUFP2ZCA8H6	europarl	Electronic communications networks, personal data and the protection of privacy (	networks	0.32352941176470584
3WYZV0QBFJDMIJLLUN0DO33XV8EBX1	europarl	The UN figures speak for themselves.	UN	0.25
3X878VYTIEIIGLRAHCIBDUHU8E77F2	europarl	The next item on the agenda is the debate on the implication of the UN forces in sexual abuses in Liberia and in Haiti.	UN	0.34375
3TKXBROM5TAVA7U2JTDTJHZVF0JIJT	europarl	I can assure you that the Commission will not hesitate to take Member States which are still not complying with European legislation to the Court of Justice.	Commission	0.25
3TZ0XG8CBUKDFP5GOVAPHYREG0J980	europarl	The next item is the Commission statement on the dramatic consequences of the 'Klaus' storm in Southern Europe.	Commission	0.2678571428571429
36GJS3V78VQHEGO7T5DQY5MF0NRGJZ	europarl	Otherwise, because of the geographical distance between Brussels and the areas in question, it will seem as if the Commission is hiding behind an authoritarian attitude.	Commission	0.2763157894736842
3HEM8MA6H9C4DGLJRENMPFCTFC7QPB	europarl	The Group of the Greens/European Free Alliance asks that the title read as follows: Council and Commission statement on the Informal Meeting in Lahti, EU/Russia relations following the murder of Mrs Anna Politkovskaya, with a motion for a resolution on her murder and freedom of opinion in Russia.	Commission	0.30000000000000004
34O39PNDK682LNZ9LOULZLH9URSRBK	europarl	Member of the Commission.	Commission	0.3529411764705882
3BCRDCM0ODUAS75JZD4GNT93LZ6K6K	europarl	Council Regulation (EC) No 515/97 on mutual assistance between the administrative authorities of the Member States and cooperation between the latter and the Commission to ensure the correct application of the law on customs or agricultural matters is a very important piece of legislation dating back to 1997, when we had 15 Member States.	Commission	0.359375
3D06DR5225J65XHPA2Y8IB3T6M9AML	europarl	I should just like to start by making a brief statement myself, as requested by the Chairman and coordinators of the Committee on Constitutional Affairs.	coordinators	0.25
371DNNCG442WZ4EUM1F68YSQA658TG	europarl	I am pleased to be asking this question, which has had the approval of the political group coordinators on my committee and which seeks a response from the European Commission on a range of concerns regarding the state of play of the EU-India Free Trade Agreement (FTA) negotiations, which have been ongoing since 2007.	coordinators	0.25
3QI9WAYOGQB8GQIR4MDIEF0D2THS67	europarl	The clearest manifestation of this is the Pakistani Taliban, a terrorist movement whose intentions were again made only too clear recently in the, mercifully failed, Times Square bomb plot in New York.	bomb	0.25
